incident_id,incident_title,application_module,severity,priority,reported_datetime,environment,incident_status,assigned_team,assigned_engineer,root_cause,resolution_summary,resolved_datetime,sla_hours,sla_breached,related_transaction_id,related_release_id
INC00007435,Login service issue - INVALID_BENEFICIARY,Login,SEV3,P3,2023-02-23 23:44:34,UAT,RESOLVED,Fraud & Risk,ENG0118,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-02-24 22:08:41,24,N,TXN0000016869,REL0184
INC00007436,Fraud Monitoring service issue - KYC_BLOCK,Fraud Monitoring,SEV3,P3,2023-04-05 09:50:08,SIT,IN_PROGRESS,SRE,ENG0050,,,,24,Y,TXN0000000200,REL0271
INC00007437,Login service issue - INSUFFICIENT_BALANCE,Login,SEV4,P4,2023-06-19 12:43:37,PRODUCTION,IN_PROGRESS,Digital Banking,ENG0189,,,,72,Y,TXN0000016825,REL0342
INC00007438,Fraud Monitoring service issue - ACCOUNT_NOT_FOUND,Fraud Monitoring,SEV3,P3,2024-02-18 01:05:25,DEV,IN_PROGRESS,Lending,ENG0028,,,,24,Y,,REL0181
INC00007439,Login service issue - SETTLEMENT_FAILURE,Login,SEV3,P3,2024-06-12 19:58:26,PRODUCTION,IN_PROGRESS,Cards,ENG0161,,,,24,Y,,REL0221
INC00007440,Login service issue - KYC_BLOCK,Login,SEV3,P3,2025-04-23 18:24:04,PRODUCTION,IN_PROGRESS,SRE,ENG0002,,,,24,Y,,REL0232
INC00007441,Statements service issue - RATE_LIMIT,Statements,SEV3,P3,2024-10-17 13:24:19,UAT,RESOLVED,Lending,ENG0061,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-10-20 06:31:40,24,Y,TXN0000000737,REL0294
INC00007442,UPI service issue - KYC_BLOCK,UPI,SEV3,P3,2023-12-10 10:20:27,PRODUCTION,CLOSED,Platform Engineering,ENG0099,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-12-11 20:36:57,24,Y,,REL0162
INC00007443,Statements service issue - AUTH_FAILURE,Statements,SEV3,P3,2023-02-22 07:20:53,PRODUCTION,CLOSED,SRE,ENG0070,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-02-24 11:47:19,24,Y,TXN0000004417,REL0224
INC00007444,Notifications service issue - KYC_BLOCK,Notifications,SEV2,P2,2025-06-08 02:16:16,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0050,Database Lock,Resolved by addressing database lock and validating impacted service.,2025-06-08 05:44:37,8,N,,REL0224
INC00007445,API Gateway service issue - KYC_BLOCK,API Gateway,SEV3,P3,2024-11-12 12:34:06,SIT,CLOSED,Platform Engineering,ENG0155,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2024-11-12 13:52:00,24,N,TXN0000015251,REL0298
INC00007446,KYC service issue - INVALID_BENEFICIARY,KYC,SEV4,P4,2023-11-08 17:52:16,PRODUCTION,OPEN,Lending,ENG0117,,,,72,Y,,REL0173
INC00007447,Loans service issue - AUTH_FAILURE,Loans,SEV3,P3,2023-04-12 07:56:53,PRODUCTION,IN_PROGRESS,Platform Engineering,ENG0250,,,,24,Y,,REL0117
INC00007448,Cards service issue - INSUFFICIENT_BALANCE,Cards,SEV3,P3,2026-03-08 01:24:55,PRODUCTION,ON_HOLD,KYC & Onboarding,ENG0130,,,,24,Y,TXN0000008092,REL0314
INC00007449,Cards service issue - RATE_LIMIT,Cards,SEV4,P4,2024-06-24 12:26:28,PRODUCTION,IN_PROGRESS,SRE,ENG0190,,,,72,Y,TXN0000008251,REL0167
INC00007450,Fraud Monitoring service issue - DATABASE_ERROR,Fraud Monitoring,SEV2,P2,2024-07-19 22:20:52,PRODUCTION,CLOSED,SRE,ENG0243,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-07-20 06:22:33,8,Y,,REL0191
INC00007451,API Gateway service issue - SETTLEMENT_FAILURE,API Gateway,SEV3,P3,2023-02-04 03:09:28,UAT,CLOSED,Payments,ENG0043,Network Failure,Resolved by addressing network failure and validating impacted service.,2023-02-05 11:59:18,24,Y,TXN0000017756,REL0137
INC00007452,Loans service issue - KYC_BLOCK,Loans,SEV4,P4,2026-06-19 04:09:35,PRODUCTION,IN_PROGRESS,SRE,ENG0239,,,,72,Y,TXN0000002026,REL0324
INC00007453,UPI service issue - INSUFFICIENT_BALANCE,UPI,SEV2,P2,2024-06-10 02:17:20,PRODUCTION,OPEN,Lending,ENG0001,,,,8,Y,TXN0000006887,REL0307
INC00007454,UPI service issue - INSUFFICIENT_BALANCE,UPI,SEV4,P4,2026-05-04 19:55:01,PRODUCTION,RESOLVED,QA Automation,ENG0101,Code Defect,Resolved by addressing code defect and validating impacted service.,2026-05-11 13:47:00,72,Y,TXN0000002116,REL0141
INC00007455,Payments service issue - SERVICE_UNAVAILABLE,Payments,SEV3,P3,2023-03-20 05:54:31,UAT,IN_PROGRESS,Cards,ENG0116,,,,24,Y,TXN0000000406,REL0271
INC00007456,KYC service issue - KYC_BLOCK,KYC,SEV4,P4,2023-06-12 02:03:04,UAT,IN_PROGRESS,KYC & Onboarding,ENG0156,,,,72,Y,,REL0131
INC00007457,Payments service issue - SETTLEMENT_FAILURE,Payments,SEV3,P3,2023-09-08 03:00:31,PRODUCTION,IN_PROGRESS,Lending,ENG0134,,,,24,Y,,REL0232
INC00007458,KYC service issue - INVALID_BENEFICIARY,KYC,SEV1,P1,2025-05-11 10:27:34,PRODUCTION,IN_PROGRESS,Digital Banking,ENG0155,,,,4,Y,TXN0000001033,REL0338
INC00007459,Loans service issue - KYC_BLOCK,Loans,SEV3,P3,2025-11-21 18:45:03,PRODUCTION,RESOLVED,Payments,ENG0134,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2025-11-24 04:09:37,24,Y,TXN0000013906,REL0197
INC00007460,Loans service issue - DATABASE_ERROR,Loans,SEV3,P3,2024-07-26 15:48:41,PRODUCTION,CLOSED,Payments,ENG0051,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2024-07-29 10:00:17,24,Y,TXN0000020149,REL0274
INC00007461,API Gateway service issue - UPSTREAM_TIMEOUT,API Gateway,SEV4,P4,2025-06-25 16:11:45,PRODUCTION,RESOLVED,Platform Engineering,ENG0011,Network Failure,Resolved by addressing network failure and validating impacted service.,2025-06-28 15:46:55,72,N,TXN0000024268,REL0235
INC00007462,Statements service issue - UPSTREAM_TIMEOUT,Statements,SEV4,P4,2026-02-02 01:03:39,PRODUCTION,RESOLVED,Fraud & Risk,ENG0180,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2026-02-03 22:53:36,72,N,TXN0000019169,REL0297
INC00007463,KYC service issue - SERVICE_UNAVAILABLE,KYC,SEV4,P4,2026-01-12 09:12:46,PRODUCTION,CLOSED,QA Automation,ENG0299,Code Defect,Resolved by addressing code defect and validating impacted service.,2026-01-15 21:01:34,72,Y,TXN0000002348,REL0242
INC00007464,Notifications service issue - INSUFFICIENT_BALANCE,Notifications,SEV3,P3,2023-06-11 00:39:31,PRODUCTION,CLOSED,Platform Engineering,ENG0099,Database Lock,Resolved by addressing database lock and validating impacted service.,2023-06-11 07:25:35,24,N,TXN0000022722,REL0274
INC00007465,Statements service issue - SERVICE_UNAVAILABLE,Statements,SEV4,P4,2025-06-19 12:40:49,PRODUCTION,IN_PROGRESS,Payments,ENG0025,,,,72,Y,,REL0327
INC00007466,Customer Onboarding service issue - INVALID_BENEFICIARY,Customer Onboarding,SEV2,P2,2023-07-26 05:39:23,DEV,RESOLVED,QA Automation,ENG0020,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-07-26 08:32:21,8,N,TXN0000023131,REL0255
INC00007467,Cards service issue - DATABASE_ERROR,Cards,SEV4,P4,2023-08-27 03:47:07,PRODUCTION,OPEN,Fraud & Risk,ENG0168,,,,72,Y,TXN0000024623,REL0266
INC00007468,Payments service issue - SETTLEMENT_FAILURE,Payments,SEV3,P3,2023-05-09 02:14:23,PRODUCTION,RESOLVED,Platform Engineering,ENG0140,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-05-09 12:23:15,24,N,,REL0329
INC00007469,Statements service issue - DATABASE_ERROR,Statements,SEV3,P3,2024-11-07 12:35:43,PRODUCTION,IN_PROGRESS,Lending,ENG0175,,,,24,Y,TXN0000001807,REL0316
INC00007470,Login service issue - AUTH_FAILURE,Login,SEV3,P3,2023-06-10 17:58:01,SIT,RESOLVED,QA Automation,ENG0006,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2023-06-11 18:49:56,24,Y,TXN0000024450,REL0196
INC00007471,UPI service issue - DUPLICATE_TRANSACTION,UPI,SEV3,P3,2025-03-11 14:44:21,PRODUCTION,OPEN,KYC & Onboarding,ENG0266,,,,24,Y,,REL0301
INC00007472,Login service issue - DATABASE_ERROR,Login,SEV4,P4,2025-08-27 16:37:48,PRODUCTION,RESOLVED,Fraud & Risk,ENG0228,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2025-09-02 17:49:00,72,Y,,REL0103
INC00007473,Fraud Monitoring service issue - RATE_LIMIT,Fraud Monitoring,SEV3,P3,2024-06-05 17:41:15,PRODUCTION,OPEN,Fraud & Risk,ENG0037,,,,24,Y,TXN0000001704,REL0142
INC00007474,Notifications service issue - UPSTREAM_TIMEOUT,Notifications,SEV3,P3,2023-11-21 21:40:31,PRODUCTION,CLOSED,Fraud & Risk,ENG0090,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-11-24 04:46:13,24,Y,TXN0000011589,REL0252
INC00007475,UPI service issue - SERVICE_UNAVAILABLE,UPI,SEV3,P3,2025-05-04 15:31:52,SIT,RESOLVED,KYC & Onboarding,ENG0169,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2025-05-05 10:07:41,24,N,,REL0258
INC00007476,Accounts service issue - UPSTREAM_TIMEOUT,Accounts,SEV4,P4,2024-11-12 18:37:00,PRODUCTION,ON_HOLD,Lending,ENG0148,,,,72,Y,,REL0254
INC00007477,Customer Onboarding service issue - UPSTREAM_TIMEOUT,Customer Onboarding,SEV2,P2,2025-05-15 13:07:10,PRODUCTION,RESOLVED,Cards,ENG0152,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-05-15 22:02:48,8,Y,,REL0154
INC00007478,Loans service issue - KYC_BLOCK,Loans,SEV3,P3,2024-05-22 21:29:45,PRODUCTION,RESOLVED,Fraud & Risk,ENG0249,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2024-05-23 13:16:00,24,N,TXN0000018198,REL0309
INC00007479,Login service issue - DUPLICATE_TRANSACTION,Login,SEV4,P4,2023-10-04 10:49:48,PRODUCTION,OPEN,QA Automation,ENG0085,,,,72,Y,,REL0114
INC00007480,UPI service issue - INSUFFICIENT_BALANCE,UPI,SEV4,P4,2023-12-22 10:28:26,PRODUCTION,RESOLVED,Payments,ENG0164,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2023-12-31 00:58:23,72,Y,TXN0000009391,REL0182
INC00007481,Login service issue - INVALID_CUSTOMER,Login,SEV2,P2,2023-05-05 21:06:16,SIT,CLOSED,Platform Engineering,ENG0178,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2023-05-06 00:32:08,8,N,,REL0225
INC00007482,Notifications service issue - AUTH_FAILURE,Notifications,SEV4,P4,2025-11-21 10:31:55,PRODUCTION,RESOLVED,Cards,ENG0209,Network Failure,Resolved by addressing network failure and validating impacted service.,2025-11-22 23:31:41,72,N,,REL0107
INC00007483,Loans service issue - UPSTREAM_TIMEOUT,Loans,SEV1,P1,2024-05-24 10:53:56,SIT,CLOSED,KYC & Onboarding,ENG0218,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2024-05-24 18:33:11,4,Y,,REL0330
INC00007484,Payments service issue - INVALID_BENEFICIARY,Payments,SEV4,P4,2025-06-21 10:10:26,PRODUCTION,CLOSED,Lending,ENG0080,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2025-06-25 09:16:27,72,Y,TXN0000013007,REL0189
INC00007485,API Gateway service issue - SETTLEMENT_FAILURE,API Gateway,SEV3,P3,2024-06-08 07:33:12,DEV,OPEN,SRE,ENG0090,,,,24,Y,,REL0304
INC00007486,Accounts service issue - SERVICE_UNAVAILABLE,Accounts,SEV2,P2,2024-10-18 07:26:41,DEV,CLOSED,Lending,ENG0273,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-10-18 14:43:52,8,N,,REL0291
INC00007487,Statements service issue - UPSTREAM_TIMEOUT,Statements,SEV2,P2,2024-04-03 09:53:10,PRODUCTION,IN_PROGRESS,SRE,ENG0094,,,,8,Y,TXN0000011438,REL0183
INC00007488,KYC service issue - RATE_LIMIT,KYC,SEV4,P4,2026-03-24 14:10:17,PRODUCTION,RESOLVED,Cards,ENG0209,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2026-03-28 02:48:33,72,Y,TXN0000012241,REL0311
INC00007489,Statements service issue - ACCOUNT_NOT_FOUND,Statements,SEV4,P4,2023-05-29 14:52:02,DEV,RESOLVED,Cards,ENG0239,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-06-05 08:38:38,72,Y,TXN0000001019,REL0108
INC00007490,KYC service issue - INSUFFICIENT_BALANCE,KYC,SEV2,P2,2025-03-25 19:52:56,DEV,IN_PROGRESS,Digital Banking,ENG0152,,,,8,Y,TXN0000007848,REL0150
INC00007491,UPI service issue - DUPLICATE_TRANSACTION,UPI,SEV3,P3,2024-06-20 04:17:53,UAT,CLOSED,KYC & Onboarding,ENG0243,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-06-20 05:53:14,24,N,,REL0182
INC00007492,Accounts service issue - INSUFFICIENT_BALANCE,Accounts,SEV1,P1,2023-03-13 12:34:32,PRODUCTION,IN_PROGRESS,SRE,ENG0256,,,,4,Y,TXN0000019528,REL0291
INC00007493,Accounts service issue - INVALID_CUSTOMER,Accounts,SEV2,P2,2025-09-24 18:19:21,PRODUCTION,ON_HOLD,Cards,ENG0262,,,,8,Y,,REL0242
INC00007494,Loans service issue - INVALID_BENEFICIARY,Loans,SEV4,P4,2023-07-22 07:58:40,PRODUCTION,RESOLVED,Lending,ENG0012,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-07-25 08:15:26,72,Y,,REL0301
INC00007495,KYC service issue - DUPLICATE_TRANSACTION,KYC,SEV2,P2,2023-07-14 19:47:01,DEV,IN_PROGRESS,KYC & Onboarding,ENG0244,,,,8,Y,TXN0000003730,REL0304
INC00007496,Customer Onboarding service issue - SETTLEMENT_FAILURE,Customer Onboarding,SEV4,P4,2023-05-24 01:47:09,PRODUCTION,CLOSED,Digital Banking,ENG0245,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-05-27 19:40:51,72,Y,TXN0000019258,REL0336
INC00007497,Statements service issue - INSUFFICIENT_BALANCE,Statements,SEV3,P3,2025-02-07 11:37:53,PRODUCTION,CLOSED,Cards,ENG0068,Network Failure,Resolved by addressing network failure and validating impacted service.,2025-02-10 11:07:04,24,Y,TXN0000006887,REL0111
INC00007498,Payments service issue - SETTLEMENT_FAILURE,Payments,SEV2,P2,2024-10-15 07:06:16,PRODUCTION,IN_PROGRESS,QA Automation,ENG0080,,,,8,Y,TXN0000018526,REL0133
INC00007499,Accounts service issue - INVALID_CUSTOMER,Accounts,SEV4,P4,2023-11-28 02:46:02,PRODUCTION,CLOSED,KYC & Onboarding,ENG0105,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2023-12-06 05:50:41,72,Y,TXN0000016098,REL0210
INC00007500,Loans service issue - INSUFFICIENT_BALANCE,Loans,SEV4,P4,2023-12-06 18:53:35,PRODUCTION,RESOLVED,QA Automation,ENG0220,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-12-10 12:42:11,72,Y,,REL0258
INC00007501,Accounts service issue - AUTH_FAILURE,Accounts,SEV4,P4,2026-03-03 16:58:15,PRODUCTION,CLOSED,Digital Banking,ENG0253,Code Defect,Resolved by addressing code defect and validating impacted service.,2026-03-08 09:35:34,72,Y,,REL0317
INC00007502,Notifications service issue - DUPLICATE_TRANSACTION,Notifications,SEV3,P3,2023-12-18 19:53:00,PRODUCTION,RESOLVED,Cards,ENG0154,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2023-12-20 08:53:24,24,Y,TXN0000012522,REL0111
INC00007503,KYC service issue - RATE_LIMIT,KYC,SEV1,P1,2023-02-19 12:18:19,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0199,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2023-02-19 14:53:00,4,N,TXN0000015452,REL0271
INC00007504,API Gateway service issue - RATE_LIMIT,API Gateway,SEV4,P4,2023-09-11 23:16:13,PRODUCTION,CLOSED,Fraud & Risk,ENG0190,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-09-13 06:17:46,72,N,TXN0000014637,REL0309
INC00007505,Payments service issue - SETTLEMENT_FAILURE,Payments,SEV3,P3,2023-05-04 21:52:51,PRODUCTION,IN_PROGRESS,Lending,ENG0207,,,,24,Y,TXN0000006329,REL0195
INC00007506,Fraud Monitoring service issue - SETTLEMENT_FAILURE,Fraud Monitoring,SEV3,P3,2024-08-11 10:21:19,PRODUCTION,OPEN,Platform Engineering,ENG0053,,,,24,Y,,REL0215
INC00007507,API Gateway service issue - SERVICE_UNAVAILABLE,API Gateway,SEV4,P4,2023-02-13 17:38:54,UAT,RESOLVED,Digital Banking,ENG0244,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-02-14 05:50:27,72,N,TXN0000001792,REL0201
INC00007508,Accounts service issue - UPSTREAM_TIMEOUT,Accounts,SEV4,P4,2026-05-07 15:21:00,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0178,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2026-05-15 10:56:46,72,Y,,REL0170
INC00007509,KYC service issue - SETTLEMENT_FAILURE,KYC,SEV3,P3,2024-03-27 02:34:55,PRODUCTION,OPEN,SRE,ENG0034,,,,24,Y,,REL0201
INC00007510,API Gateway service issue - SERVICE_UNAVAILABLE,API Gateway,SEV4,P4,2026-04-12 23:54:27,PRODUCTION,IN_PROGRESS,Lending,ENG0161,,,,72,Y,TXN0000009202,REL0196
INC00007511,Statements service issue - INSUFFICIENT_BALANCE,Statements,SEV3,P3,2026-01-09 05:02:42,PRODUCTION,RESOLVED,SRE,ENG0193,Code Defect,Resolved by addressing code defect and validating impacted service.,2026-01-11 22:10:38,24,Y,TXN0000013255,REL0169
INC00007512,Statements service issue - DUPLICATE_TRANSACTION,Statements,SEV3,P3,2024-07-20 19:29:42,PRODUCTION,IN_PROGRESS,SRE,ENG0130,,,,24,Y,,REL0277
INC00007513,Statements service issue - UPSTREAM_TIMEOUT,Statements,SEV4,P4,2023-09-15 04:44:36,PRODUCTION,RESOLVED,Platform Engineering,ENG0119,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2023-09-19 16:58:46,72,Y,TXN0000003470,REL0149
INC00007514,Customer Onboarding service issue - KYC_BLOCK,Customer Onboarding,SEV4,P4,2026-06-12 12:19:06,PRODUCTION,CLOSED,KYC & Onboarding,ENG0171,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2026-06-12 14:38:11,72,N,TXN0000021843,REL0150
INC00007515,Cards service issue - SETTLEMENT_FAILURE,Cards,SEV3,P3,2025-07-06 19:22:41,PRODUCTION,CLOSED,Cards,ENG0061,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-07-09 17:38:58,24,Y,,REL0346
INC00007516,Statements service issue - SERVICE_UNAVAILABLE,Statements,SEV3,P3,2024-11-24 19:38:48,PRODUCTION,CLOSED,Cards,ENG0088,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2024-11-27 11:00:56,24,Y,TXN0000002614,REL0270
INC00007517,Notifications service issue - AUTH_FAILURE,Notifications,SEV4,P4,2023-09-03 21:00:51,PRODUCTION,RESOLVED,Fraud & Risk,ENG0276,Network Failure,Resolved by addressing network failure and validating impacted service.,2023-09-08 06:24:43,72,Y,TXN0000001249,REL0269
INC00007518,UPI service issue - DATABASE_ERROR,UPI,SEV3,P3,2023-12-30 22:10:30,DEV,RESOLVED,Cards,ENG0033,Network Failure,Resolved by addressing network failure and validating impacted service.,2024-01-01 22:38:25,24,Y,TXN0000008460,REL0111
INC00007519,Fraud Monitoring service issue - ACCOUNT_NOT_FOUND,Fraud Monitoring,SEV4,P4,2025-01-28 06:53:31,DEV,CLOSED,Lending,ENG0037,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2025-02-01 21:49:24,72,Y,TXN0000008227,REL0134
INC00007520,Loans service issue - SETTLEMENT_FAILURE,Loans,SEV3,P3,2024-02-29 03:11:42,SIT,CLOSED,SRE,ENG0241,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2024-02-29 19:04:34,24,N,,REL0178
INC00007521,KYC service issue - KYC_BLOCK,KYC,SEV1,P1,2024-06-22 15:02:59,DEV,RESOLVED,Digital Banking,ENG0197,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-06-22 19:03:55,4,Y,,REL0330
INC00007522,Loans service issue - AUTH_FAILURE,Loans,SEV4,P4,2025-10-09 11:10:55,DEV,OPEN,Fraud & Risk,ENG0028,,,,72,Y,,REL0320
INC00007523,Fraud Monitoring service issue - SETTLEMENT_FAILURE,Fraud Monitoring,SEV4,P4,2025-03-22 08:59:48,PRODUCTION,RESOLVED,QA Automation,ENG0053,Network Failure,Resolved by addressing network failure and validating impacted service.,2025-03-23 22:29:29,72,N,TXN0000015879,REL0114
INC00007524,KYC service issue - DATABASE_ERROR,KYC,SEV3,P3,2026-05-06 00:18:40,PRODUCTION,RESOLVED,QA Automation,ENG0294,Database Lock,Resolved by addressing database lock and validating impacted service.,2026-05-07 13:13:33,24,Y,TXN0000009528,REL0234
INC00007525,Statements service issue - SETTLEMENT_FAILURE,Statements,SEV3,P3,2023-02-10 18:06:32,DEV,ON_HOLD,Platform Engineering,ENG0131,,,,24,Y,TXN0000015066,REL0308
INC00007526,UPI service issue - SERVICE_UNAVAILABLE,UPI,SEV3,P3,2024-08-08 05:39:35,PRODUCTION,RESOLVED,Fraud & Risk,ENG0227,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2024-08-10 11:38:38,24,Y,TXN0000012198,REL0130
INC00007527,UPI service issue - KYC_BLOCK,UPI,SEV3,P3,2026-01-20 05:02:42,UAT,RESOLVED,Lending,ENG0092,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2026-01-21 13:12:54,24,Y,TXN0000020959,REL0136
INC00007528,Notifications service issue - ACCOUNT_NOT_FOUND,Notifications,SEV4,P4,2026-05-20 18:13:07,PRODUCTION,RESOLVED,Digital Banking,ENG0049,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2026-05-21 18:38:52,72,N,,REL0347
INC00007529,UPI service issue - RATE_LIMIT,UPI,SEV4,P4,2026-02-08 11:14:14,PRODUCTION,IN_PROGRESS,Lending,ENG0249,,,,72,Y,TXN0000015785,REL0337
INC00007530,Loans service issue - DUPLICATE_TRANSACTION,Loans,SEV3,P3,2024-07-15 17:16:54,SIT,RESOLVED,Payments,ENG0178,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2024-07-16 10:48:19,24,N,TXN0000010352,REL0189
INC00007531,Loans service issue - UPSTREAM_TIMEOUT,Loans,SEV4,P4,2024-04-20 09:55:27,UAT,RESOLVED,Digital Banking,ENG0289,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-04-28 05:22:17,72,Y,TXN0000006884,REL0165
INC00007532,KYC service issue - UPSTREAM_TIMEOUT,KYC,SEV4,P4,2024-05-14 16:59:29,PRODUCTION,IN_PROGRESS,Digital Banking,ENG0150,,,,72,Y,,REL0150
INC00007533,Statements service issue - UPSTREAM_TIMEOUT,Statements,SEV4,P4,2026-01-12 23:31:05,UAT,CLOSED,Payments,ENG0133,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2026-01-21 04:02:26,72,Y,TXN0000015926,REL0294
INC00007534,Login service issue - DATABASE_ERROR,Login,SEV3,P3,2023-12-13 15:50:47,SIT,RESOLVED,KYC & Onboarding,ENG0035,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2023-12-14 04:35:43,24,N,TXN0000000045,REL0120
INC00007535,Login service issue - DATABASE_ERROR,Login,SEV3,P3,2025-12-25 17:15:06,UAT,RESOLVED,Fraud & Risk,ENG0291,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2025-12-27 05:18:55,24,Y,TXN0000009444,REL0166
INC00007536,Fraud Monitoring service issue - UPSTREAM_TIMEOUT,Fraud Monitoring,SEV4,P4,2026-01-20 15:40:00,PRODUCTION,RESOLVED,SRE,ENG0265,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2026-01-23 03:59:42,72,N,TXN0000017781,REL0142
INC00007537,Login service issue - SETTLEMENT_FAILURE,Login,SEV4,P4,2024-05-21 21:24:40,SIT,RESOLVED,QA Automation,ENG0119,Network Failure,Resolved by addressing network failure and validating impacted service.,2024-05-25 23:17:50,72,Y,,REL0340
INC00007538,Loans service issue - INVALID_CUSTOMER,Loans,SEV4,P4,2023-02-01 22:57:17,PRODUCTION,IN_PROGRESS,Cards,ENG0300,,,,72,Y,TXN0000017783,REL0239
INC00007539,Login service issue - INVALID_BENEFICIARY,Login,SEV3,P3,2024-02-24 11:15:12,PRODUCTION,RESOLVED,Cards,ENG0286,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-02-27 05:46:19,24,Y,TXN0000021623,REL0142
INC00007540,UPI service issue - ACCOUNT_NOT_FOUND,UPI,SEV4,P4,2025-10-18 23:54:27,PRODUCTION,RESOLVED,Digital Banking,ENG0187,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-10-25 09:26:25,72,Y,TXN0000006589,REL0306
INC00007541,Login service issue - INSUFFICIENT_BALANCE,Login,SEV4,P4,2024-01-30 17:03:27,PRODUCTION,CLOSED,Payments,ENG0041,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2024-02-03 07:40:22,72,Y,,REL0344
INC00007542,Loans service issue - DATABASE_ERROR,Loans,SEV3,P3,2025-08-20 06:20:30,PRODUCTION,IN_PROGRESS,Platform Engineering,ENG0097,,,,24,Y,TXN0000013389,REL0220
INC00007543,Fraud Monitoring service issue - DATABASE_ERROR,Fraud Monitoring,SEV4,P4,2023-03-08 11:01:30,PRODUCTION,OPEN,KYC & Onboarding,ENG0293,,,,72,Y,,REL0237
INC00007544,Fraud Monitoring service issue - INSUFFICIENT_BALANCE,Fraud Monitoring,SEV4,P4,2024-01-30 11:55:23,PRODUCTION,RESOLVED,Digital Banking,ENG0098,Database Lock,Resolved by addressing database lock and validating impacted service.,2024-01-31 17:50:00,72,N,,REL0175
INC00007545,Cards service issue - AUTH_FAILURE,Cards,SEV3,P3,2023-03-05 14:18:48,PRODUCTION,RESOLVED,SRE,ENG0067,Network Failure,Resolved by addressing network failure and validating impacted service.,2023-03-06 16:50:33,24,Y,,REL0237
INC00007546,Statements service issue - KYC_BLOCK,Statements,SEV3,P3,2026-05-02 08:41:56,SIT,IN_PROGRESS,KYC & Onboarding,ENG0241,,,,24,Y,,REL0161
INC00007547,API Gateway service issue - SERVICE_UNAVAILABLE,API Gateway,SEV3,P3,2025-02-13 00:50:39,UAT,RESOLVED,SRE,ENG0052,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-02-14 07:02:15,24,Y,,REL0301
