transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_channel,transaction_amount,currency,beneficiary_id,source_location,destination_location,device_id,ip_address,transaction_status,failure_reason,settlement_status,fraud_flag,risk_score
TXN0000021503,ACC000011011,CUST0003982,2026-06-19 18:33:00,NEFT,INTERNET_BANKING,6649.65,INR,BEN0011618,Ahmedabad,Jaipur,DEV0005549,142.142.139.24,SUCCESS,,SETTLED,N,30
TXN0000021504,ACC000007220,CUST0001792,2024-09-16 19:36:22,CASH_DEPOSIT,BRANCH,2401.63,INR,BEN0007854,Kolkata,Kochi,DEV0004885,111.99.242.217,SUCCESS,,SETTLED,N,10
TXN0000021505,ACC000001329,CUST0001699,2026-06-26 12:38:25,INTERNAL_TRANSFER,MOBILE,6415.51,INR,BEN0004177,Indore,Lucknow,DEV0008136,209.99.34.241,SUCCESS,,NOT_APPLICABLE,N,20
TXN0000021506,ACC000005527,CUST0003774,2026-02-12 19:34:58,IMPS,INTERNET_BANKING,5288.98,INR,BEN0011189,Lucknow,Lucknow,DEV0003430,160.250.204.229,SUCCESS,,SETTLED,N,10
TXN0000021507,ACC000004434,CUST0000863,2025-11-15 11:04:56,CASH_DEPOSIT,MOBILE,635.7,INR,BEN0009964,Kochi,Kochi,DEV0005788,25.80.123.230,SUCCESS,,SETTLED,N,10
TXN0000021508,ACC000010364,CUST0000588,2023-04-23 06:11:55,CARD_PURCHASE,MOBILE,11886.98,INR,BEN0009664,Kolkata,Lucknow,DEV0000559,117.113.161.231,SUCCESS,,SETTLED,N,30
TXN0000021509,ACC000006414,CUST0008243,2026-05-22 20:47:57,CARD_PURCHASE,MOBILE,27575.4,INR,BEN0014665,Kochi,Ahmedabad,DEV0001117,212.84.222.186,SUCCESS,,SETTLED,N,30
TXN0000021510,ACC000003029,CUST0005416,2024-05-23 16:05:05,UPI,MOBILE,3836.8,INR,BEN0008798,Kochi,Kochi,DEV0001545,133.6.1.206,SUCCESS,,SETTLED,N,10
TXN0000021511,ACC000003013,CUST0005871,2024-05-18 11:20:54,BILL_PAYMENT,POS,644.71,INR,BEN0006356,Lucknow,Indore,DEV0004078,180.180.201.155,SUCCESS,,SETTLED,N,10
TXN0000021512,ACC000013655,CUST0007233,2026-05-18 23:15:11,CARD_PURCHASE,BRANCH,52597.54,INR,BEN0011593,Jaipur,Mumbai,DEV0000798,55.178.232.91,SUCCESS,,SETTLED,N,10
TXN0000021513,ACC000003485,CUST0007187,2025-08-25 20:14:20,CARD_PURCHASE,MOBILE,868.69,INR,BEN0004013,Chennai,Indore,DEV0002044,116.9.108.159,SUCCESS,,SETTLED,N,10
TXN0000021514,ACC000014497,CUST0003232,2025-08-18 20:28:10,UPI,MOBILE,821.42,INR,BEN0014725,New Delhi,New Delhi,DEV0011985,170.212.223.44,SUCCESS,,SETTLED,N,10
TXN0000021515,ACC000009984,CUST0000297,2025-09-07 19:26:31,UPI,MOBILE,4915.37,INR,BEN0006488,New Delhi,Bhubaneswar,DEV0004806,129.75.15.119,SUCCESS,,SETTLED,N,10
TXN0000021516,ACC000004571,CUST0003598,2023-08-14 04:48:43,CARD_PURCHASE,ATM,17426.71,INR,BEN0004123,Ahmedabad,Mumbai,DEV0009621,63.140.235.27,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000021517,ACC000013779,CUST0008089,2026-05-02 09:57:19,UPI,MOBILE,9679.8,INR,BEN0013887,Jaipur,Lucknow,DEV0011779,163.54.158.119,SUCCESS,,SETTLED,N,10
TXN0000021518,ACC000006924,CUST0003879,2025-03-31 22:08:37,UPI,INTERNET_BANKING,8741.47,INR,BEN0002534,Jaipur,Kolkata,DEV0010097,202.251.184.250,SUCCESS,,SETTLED,N,10
TXN0000021519,ACC000014855,CUST0000564,2026-05-28 13:41:26,UPI,INTERNET_BANKING,113479.85,INR,BEN0004807,Chennai,Lucknow,DEV0001601,15.200.2.136,SUCCESS,,SETTLED,N,20
TXN0000021520,ACC000011060,CUST0006276,2026-05-21 06:37:30,CARD_PURCHASE,INTERNET_BANKING,5107.45,INR,BEN0011181,Bhubaneswar,Kochi,DEV0006507,122.207.196.234,FAILED,ACCOUNT_NOT_FOUND,SETTLED,N,35
TXN0000021521,ACC000011772,CUST0008183,2023-07-03 18:33:02,CASH_DEPOSIT,BRANCH,3977.01,INR,BEN0011915,Mumbai,Bengaluru,DEV0000333,214.115.219.228,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000021522,ACC000005328,CUST0009963,2023-05-06 10:22:15,UPI,INTERNET_BANKING,5627.37,INR,BEN0002750,New Delhi,Kolkata,DEV0008039,217.88.104.175,SUCCESS,,SETTLED,N,10
TXN0000021523,ACC000013349,CUST0000678,2024-04-02 14:45:41,NEFT,INTERNET_BANKING,18525.14,INR,BEN0014942,Indore,Indore,DEV0010088,141.158.132.39,SUCCESS,,SETTLED,N,10
TXN0000021524,ACC000002321,CUST0002424,2024-12-03 03:28:52,INTERNAL_TRANSFER,MOBILE,1944.37,INR,BEN0007309,Kolkata,Kochi,DEV0003856,67.91.189.37,SUCCESS,,SETTLED,N,0
TXN0000021525,ACC000002064,CUST0000323,2024-12-20 19:48:27,CARD_PURCHASE,MOBILE,9170.52,INR,BEN0003643,Hyderabad,Hyderabad,DEV0008004,78.173.27.49,SUCCESS,,SETTLED,N,10
TXN0000021526,ACC000012799,CUST0006842,2026-03-24 12:04:15,CARD_PURCHASE,POS,5712.3,INR,BEN0001648,Hyderabad,Mumbai,DEV0002432,101.232.115.159,SUCCESS,,SETTLED,N,10
TXN0000021527,ACC000014375,CUST0004807,2025-05-12 00:06:11,ATM_WITHDRAWAL,BRANCH,16764.57,INR,BEN0001755,Ahmedabad,Jaipur,DEV0004653,89.35.148.114,SUCCESS,,PENDING,N,10
TXN0000021528,ACC000000114,CUST0002813,2025-12-09 11:06:14,CARD_PURCHASE,INTERNET_BANKING,10462.54,INR,BEN0009654,Bhubaneswar,Lucknow,DEV0008120,52.103.192.230,SUCCESS,,SETTLED,N,10
TXN0000021529,ACC000011902,CUST0003382,2023-12-31 08:20:29,CASH_DEPOSIT,MOBILE,113464.11,INR,BEN0002435,Kolkata,Chennai,DEV0001451,181.151.97.69,SUCCESS,,SETTLED,N,10
TXN0000021530,ACC000013190,CUST0002849,2026-06-03 12:06:32,CARD_PURCHASE,MOBILE,2368.72,INR,BEN0008164,Ahmedabad,Chennai,DEV0011287,119.218.64.249,SUCCESS,,FAILED,N,10
TXN0000021531,ACC000011140,CUST0008180,2024-08-25 00:26:20,UPI,ATM,9853.53,INR,BEN0003179,Ahmedabad,Hyderabad,DEV0006810,43.81.217.84,SUCCESS,,SETTLED,N,10
TXN0000021532,ACC000012250,CUST0007349,2025-08-12 08:53:10,NEFT,INTERNET_BANKING,15967.66,INR,BEN0009248,Ahmedabad,Indore,DEV0002416,59.176.67.47,SUCCESS,,SETTLED,N,20
TXN0000021533,ACC000004145,CUST0009375,2025-09-26 06:20:27,NEFT,MOBILE,4043.94,INR,BEN0011216,Kochi,Indore,DEV0000070,184.132.114.38,SUCCESS,,SETTLED,N,10
TXN0000021534,ACC000008069,CUST0007013,2025-07-05 12:26:39,CARD_PURCHASE,POS,3726.83,INR,BEN0013319,Indore,Bhubaneswar,DEV0008351,52.179.61.163,SUCCESS,,FAILED,N,10
TXN0000021535,ACC000012724,CUST0007548,2023-11-08 05:25:47,NEFT,MOBILE,59836.84,INR,BEN0004307,Bengaluru,Kochi,DEV0004844,81.91.1.81,SUCCESS,,SETTLED,N,30
TXN0000021536,ACC000003955,CUST0009540,2025-08-27 13:21:10,IMPS,API,2827.06,INR,BEN0014655,Kochi,Lucknow,DEV0002973,116.84.29.26,SUCCESS,,SETTLED,N,15
TXN0000021537,ACC000000742,CUST0004528,2026-04-26 00:44:12,UPI,INTERNET_BANKING,20765.12,INR,BEN0008751,Indore,Bhubaneswar,DEV0001800,37.76.244.204,SUCCESS,,SETTLED,N,10
TXN0000021538,ACC000004651,CUST0008467,2023-01-11 09:06:32,ATM_WITHDRAWAL,BRANCH,1991.11,INR,BEN0008665,Jaipur,Indore,DEV0004650,71.141.157.231,SUCCESS,,SETTLED,N,30
TXN0000021539,ACC000012984,CUST0008549,2023-05-07 13:02:04,UPI,ATM,28764.39,INR,BEN0003586,Indore,Hyderabad,DEV0005748,202.203.128.155,SUCCESS,,SETTLED,N,10
TXN0000021540,ACC000005318,CUST0004406,2024-04-03 15:59:08,INTERNAL_TRANSFER,MOBILE,9643.26,INR,BEN0010098,Indore,Lucknow,DEV0006864,124.0.55.4,SUCCESS,,SETTLED,N,30
TXN0000021541,ACC000014790,CUST0004212,2023-02-09 16:36:13,INTERNAL_TRANSFER,MOBILE,4426.69,INR,BEN0014894,Jaipur,Hyderabad,DEV0011667,14.163.64.191,SUCCESS,,SETTLED,N,10
TXN0000021542,ACC000013531,CUST0001577,2025-06-16 16:02:36,RTGS,INTERNET_BANKING,1027.8,INR,BEN0000973,Kochi,Bhubaneswar,DEV0011524,186.191.228.169,SUCCESS,,SETTLED,Y,20
TXN0000021543,ACC000014134,CUST0009474,2024-04-11 12:21:50,BILL_PAYMENT,POS,19672.52,USD,BEN0013372,Bhubaneswar,Bhubaneswar,DEV0000682,72.216.110.122,SUCCESS,,SETTLED,N,10
TXN0000021544,ACC000012893,CUST0003631,2023-10-03 01:33:08,CARD_PURCHASE,MOBILE,9469.8,INR,BEN0002302,Mumbai,Jaipur,DEV0000698,182.94.176.100,FAILED,RATE_LIMIT,SETTLED,N,15
TXN0000021545,ACC000001980,CUST0006372,2025-12-20 09:25:47,CARD_PURCHASE,API,4951.08,INR,BEN0012060,Bhubaneswar,Indore,DEV0010819,146.193.0.102,SUCCESS,,FAILED,N,35
TXN0000021546,ACC000001329,CUST0001699,2023-11-12 20:42:47,NEFT,INTERNET_BANKING,29273.47,INR,BEN0008110,Bhubaneswar,Kochi,DEV0006774,164.51.128.119,FAILED,AUTH_FAILURE,FAILED,N,25
TXN0000021547,ACC000011594,CUST0007607,2024-08-18 17:03:00,INTERNAL_TRANSFER,MOBILE,15959.59,INR,BEN0002778,Ahmedabad,Ahmedabad,DEV0002017,35.43.191.99,SUCCESS,,SETTLED,N,10
TXN0000021548,ACC000008235,CUST0005082,2023-07-26 03:01:45,UPI,MOBILE,10829.4,INR,BEN0000626,Bhubaneswar,Bhubaneswar,DEV0009863,177.78.233.224,SUCCESS,,SETTLED,N,10
TXN0000021549,ACC000012914,CUST0003614,2025-03-26 23:44:10,CARD_PURCHASE,MOBILE,3042.73,INR,BEN0001578,Kolkata,Kochi,DEV0005292,11.223.240.57,SUCCESS,,PENDING,N,20
TXN0000021550,ACC000008526,CUST0000245,2023-02-07 23:31:53,UPI,MOBILE,17725.01,INR,BEN0005769,Kochi,Indore,DEV0008440,81.95.231.237,SUCCESS,,SETTLED,N,20
TXN0000021551,ACC000013212,CUST0006441,2026-03-04 04:18:23,CARD_PURCHASE,ATM,1300.46,INR,BEN0007723,New Delhi,Bhubaneswar,DEV0010467,186.182.153.176,SUCCESS,,SETTLED,N,10
TXN0000021552,ACC000013585,CUST0000355,2023-09-13 20:51:48,IMPS,API,1746.92,INR,BEN0000922,Hyderabad,Ahmedabad,DEV0005356,148.30.20.153,SUCCESS,,SETTLED,N,25
TXN0000021553,ACC000012197,CUST0003673,2024-09-23 15:21:21,CARD_PURCHASE,ATM,1279.07,INR,BEN0013755,Kolkata,Chennai,DEV0008656,11.68.137.231,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000021554,ACC000007301,CUST0000596,2023-01-18 21:20:45,ATM_WITHDRAWAL,BRANCH,2441.61,INR,BEN0002741,Bhubaneswar,Chennai,DEV0002235,178.47.230.124,SUCCESS,,SETTLED,N,10
TXN0000021555,ACC000000554,CUST0008293,2026-05-25 02:16:12,UPI,MOBILE,2030.96,EUR,BEN0008314,New Delhi,Hyderabad,DEV0003883,83.156.113.6,SUCCESS,,SETTLED,N,30
TXN0000021556,ACC000014548,CUST0004140,2025-10-22 23:34:14,ATM_WITHDRAWAL,API,26220.36,INR,BEN0001825,Bhubaneswar,Chennai,DEV0009753,165.47.212.150,SUCCESS,,SETTLED,N,15
TXN0000021557,ACC000011647,CUST0008358,2025-05-10 18:35:34,NEFT,MOBILE,4244.32,INR,BEN0012687,Indore,Kochi,DEV0002476,16.168.196.185,SUCCESS,,SETTLED,N,40
TXN0000021558,ACC000010116,CUST0006640,2023-11-08 20:11:50,CARD_PURCHASE,INTERNET_BANKING,1102.93,INR,BEN0001479,Bhubaneswar,Mumbai,DEV0006059,31.226.170.143,SUCCESS,,SETTLED,N,0
TXN0000021559,ACC000007381,CUST0007552,2023-10-25 06:46:49,BILL_PAYMENT,MOBILE,23100.31,INR,BEN0000040,Ahmedabad,Jaipur,DEV0006943,142.175.121.102,SUCCESS,,SETTLED,N,10
TXN0000021560,ACC000003101,CUST0006595,2024-12-22 11:34:50,NEFT,MOBILE,2586.48,INR,BEN0012623,Bengaluru,Mumbai,DEV0010608,56.192.178.84,SUCCESS,,SETTLED,N,30
TXN0000021561,ACC000000653,CUST0006690,2025-01-07 09:49:27,NEFT,MOBILE,32458.08,INR,BEN0000772,New Delhi,Indore,DEV0000341,106.130.124.66,SUCCESS,,SETTLED,N,20
TXN0000021562,ACC000008260,CUST0000275,2025-12-07 14:56:42,IMPS,POS,10222.98,INR,BEN0001338,Jaipur,Mumbai,DEV0005881,147.161.122.41,SUCCESS,,SETTLED,N,10
TXN0000021563,ACC000000393,CUST0001459,2023-11-21 23:46:03,CARD_PURCHASE,POS,20591.01,INR,BEN0009462,Jaipur,Jaipur,DEV0007631,178.181.49.34,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000021564,ACC000004469,CUST0001724,2026-01-02 09:06:48,NEFT,POS,1166.72,INR,BEN0003140,Jaipur,New Delhi,DEV0004322,109.150.213.9,REVERSED,DATABASE_ERROR,SETTLED,N,10
TXN0000021565,ACC000012232,CUST0003383,2024-05-29 07:50:45,RTGS,MOBILE,1463.51,INR,BEN0011436,New Delhi,Ahmedabad,DEV0005809,149.50.83.39,SUCCESS,,SETTLED,N,30
TXN0000021566,ACC000006990,CUST0002439,2023-11-12 11:19:16,ATM_WITHDRAWAL,POS,1518.37,INR,BEN0008167,Bengaluru,Indore,DEV0003659,181.161.95.60,SUCCESS,,SETTLED,N,20
TXN0000021567,ACC000009025,CUST0001111,2025-03-06 10:25:57,INTERNAL_TRANSFER,ATM,76544.5,INR,BEN0010360,Ahmedabad,Chennai,DEV0000848,98.48.19.141,FAILED,DATABASE_ERROR,SETTLED,N,25
TXN0000021568,ACC000001112,CUST0003353,2025-12-29 09:19:36,BILL_PAYMENT,POS,676.78,INR,BEN0004319,Indore,Jaipur,DEV0002374,143.31.40.217,SUCCESS,,SETTLED,N,10
TXN0000021569,ACC000002109,CUST0000041,2025-09-13 03:54:31,INTERNAL_TRANSFER,MOBILE,5389.92,INR,BEN0008967,Ahmedabad,Bhubaneswar,DEV0003909,131.20.205.113,SUCCESS,,SETTLED,N,10
TXN0000021570,ACC000008808,CUST0001770,2026-04-28 11:24:14,CARD_PURCHASE,INTERNET_BANKING,9581.64,INR,BEN0006852,Chennai,New Delhi,DEV0003350,218.84.116.213,FAILED,AUTH_FAILURE,SETTLED,N,15
TXN0000021571,ACC000010130,CUST0005251,2024-09-18 00:25:17,CARD_PURCHASE,API,12537.07,USD,BEN0012485,Indore,Indore,DEV0010559,21.116.57.118,SUCCESS,,SETTLED,N,35
TXN0000021572,ACC000004144,CUST0009530,2026-03-03 08:43:05,CARD_PURCHASE,INTERNET_BANKING,3811.22,INR,BEN0013037,Lucknow,Kolkata,DEV0002120,180.230.87.167,SUCCESS,,SETTLED,N,10
TXN0000021573,ACC000000024,CUST0004422,2024-06-12 05:26:25,UPI,MOBILE,31648.28,INR,BEN0013938,Hyderabad,New Delhi,DEV0011254,47.255.4.240,SUCCESS,,SETTLED,N,30
TXN0000021574,ACC000012799,CUST0006842,2024-12-15 11:03:09,NEFT,POS,5603.34,INR,BEN0014825,New Delhi,Kolkata,DEV0000824,99.12.232.66,SUCCESS,,SETTLED,N,10
TXN0000021575,ACC000002083,CUST0002534,2023-06-19 21:22:02,CASH_DEPOSIT,BRANCH,22106.23,INR,BEN0001589,Bhubaneswar,Kolkata,DEV0003356,204.202.165.69,FAILED,INSUFFICIENT_BALANCE,SETTLED,N,35
TXN0000021576,ACC000005095,CUST0008687,2023-09-23 06:07:29,BILL_PAYMENT,POS,2459.56,INR,BEN0003185,Chennai,Ahmedabad,DEV0009259,165.141.140.49,SUCCESS,,SETTLED,N,10
TXN0000021577,ACC000008122,CUST0003006,2024-04-13 06:01:01,CARD_PURCHASE,MOBILE,23068.74,INR,BEN0011576,New Delhi,Kolkata,DEV0001137,77.214.96.162,SUCCESS,,SETTLED,Y,10
TXN0000021578,ACC000013577,CUST0006273,2026-03-02 14:59:21,BILL_PAYMENT,MOBILE,5703.96,INR,BEN0014512,Indore,Bengaluru,DEV0007023,174.3.216.158,SUCCESS,,SETTLED,N,10
TXN0000021579,ACC000009576,CUST0002257,2025-01-26 00:21:07,UPI,ATM,9390.9,GBP,BEN0010434,Lucknow,Jaipur,DEV0010782,12.245.191.225,SUCCESS,,SETTLED,N,10
TXN0000021580,ACC000001385,CUST0001590,2026-05-05 00:38:05,CARD_PURCHASE,MOBILE,2791.3,INR,BEN0005380,New Delhi,Indore,DEV0007521,11.189.131.37,SUCCESS,,SETTLED,N,30
TXN0000021581,ACC000005029,CUST0008772,2023-11-12 12:45:35,CARD_PURCHASE,MOBILE,1152.33,INR,BEN0012885,Mumbai,Kochi,DEV0010503,96.15.102.234,SUCCESS,,SETTLED,N,10
TXN0000021582,ACC000000264,CUST0003592,2025-10-31 04:25:31,UPI,POS,8189.6,INR,BEN0005045,Mumbai,New Delhi,DEV0004592,112.123.252.232,SUCCESS,,SETTLED,N,50
TXN0000021583,ACC000000562,CUST0001705,2024-11-06 12:07:04,NEFT,MOBILE,3534.08,EUR,BEN0006098,Bengaluru,Indore,DEV0004126,79.79.246.190,SUCCESS,,SETTLED,N,10
TXN0000021584,ACC000003808,CUST0006017,2025-01-24 23:18:03,CARD_PURCHASE,MOBILE,162.61,INR,BEN0008962,Bhubaneswar,Kochi,DEV0010970,161.155.79.62,SUCCESS,,SETTLED,N,10
TXN0000021585,ACC000007643,CUST0001036,2025-09-13 07:26:40,ATM_WITHDRAWAL,ATM,233341.35,INR,BEN0006001,Ahmedabad,Hyderabad,DEV0001446,206.24.13.177,SUCCESS,,SETTLED,N,50
TXN0000021586,ACC000013462,CUST0004195,2023-04-05 23:51:31,CASH_DEPOSIT,POS,2508.67,INR,BEN0003081,Bhubaneswar,Jaipur,DEV0002365,198.177.204.56,SUCCESS,,SETTLED,N,0
TXN0000021587,ACC000014935,CUST0002569,2025-04-07 07:52:43,UPI,MOBILE,17984.82,INR,BEN0010303,Indore,Bhubaneswar,DEV0004263,200.20.203.218,SUCCESS,,SETTLED,N,0
TXN0000021588,ACC000012331,CUST0009506,2025-05-12 12:55:04,ATM_WITHDRAWAL,BRANCH,7945.79,INR,BEN0008786,Bengaluru,Lucknow,DEV0003495,25.225.52.21,SUCCESS,,SETTLED,N,50
TXN0000021589,ACC000002162,CUST0006341,2025-12-07 12:29:41,CASH_DEPOSIT,POS,3426.06,INR,BEN0014100,New Delhi,Kochi,DEV0005815,132.251.216.112,SUCCESS,,SETTLED,N,10
TXN0000021590,ACC000001878,CUST0005544,2025-04-24 03:18:16,INTERNAL_TRANSFER,MOBILE,1656.5,INR,BEN0000192,Kochi,Ahmedabad,DEV0005831,125.68.80.196,SUCCESS,,SETTLED,N,30
TXN0000021591,ACC000006977,CUST0009567,2024-01-10 21:12:20,UPI,MOBILE,2261.2,INR,BEN0014902,Ahmedabad,Bengaluru,DEV0004252,84.9.26.162,SUCCESS,,SETTLED,N,10
TXN0000021592,ACC000009471,CUST0000888,2024-09-09 00:36:31,ATM_WITHDRAWAL,BRANCH,11013.47,INR,BEN0005907,Kolkata,Kochi,DEV0010392,46.150.143.105,SUCCESS,,SETTLED,N,10
TXN0000021593,ACC000010649,CUST0009598,2024-03-06 14:51:12,IMPS,POS,2589.52,INR,BEN0000853,Hyderabad,New Delhi,DEV0010852,10.70.120.78,SUCCESS,,SETTLED,N,10
TXN0000021594,ACC000005348,CUST0004768,2026-03-14 22:25:05,UPI,ATM,2740.72,EUR,BEN0008041,Chennai,Hyderabad,DEV0003684,78.70.101.61,SUCCESS,,SETTLED,N,20
TXN0000021595,ACC000004469,CUST0001724,2024-10-13 07:17:50,BILL_PAYMENT,MOBILE,6649.88,INR,BEN0013055,Chennai,Mumbai,DEV0008759,33.235.70.217,SUCCESS,,SETTLED,N,10
TXN0000021596,ACC000004755,CUST0008392,2025-01-25 01:19:47,CASH_DEPOSIT,ATM,3789.52,INR,BEN0003636,Bengaluru,Indore,DEV0007739,111.251.133.76,SUCCESS,,PENDING,N,20
TXN0000021597,ACC000002818,CUST0000014,2023-01-10 11:54:25,CARD_PURCHASE,INTERNET_BANKING,12834.64,INR,BEN0008481,Kolkata,New Delhi,DEV0001621,192.221.157.68,SUCCESS,,SETTLED,N,10
TXN0000021598,ACC000000100,CUST0005828,2025-10-13 13:30:13,CARD_PURCHASE,POS,2877.48,USD,BEN0013398,Kochi,Bhubaneswar,DEV0006701,223.114.245.234,SUCCESS,,SETTLED,N,20
TXN0000021599,ACC000014332,CUST0001105,2024-01-06 14:06:55,UPI,API,38153.98,INR,BEN0003179,New Delhi,Mumbai,DEV0010562,131.238.246.134,SUCCESS,,SETTLED,N,25
TXN0000021600,ACC000003038,CUST0005461,2025-01-24 19:07:42,NEFT,MOBILE,12280.93,EUR,BEN0005347,Kochi,Bengaluru,DEV0007956,223.5.75.101,SUCCESS,,SETTLED,N,10
TXN0000021601,ACC000008842,CUST0009759,2026-04-23 11:33:23,INTERNAL_TRANSFER,MOBILE,3062.41,INR,BEN0008922,Hyderabad,Indore,DEV0002298,107.41.219.7,SUCCESS,,SETTLED,N,20
TXN0000021602,ACC000000760,CUST0003428,2023-08-20 17:21:54,NEFT,INTERNET_BANKING,1287.62,INR,BEN0007973,Kochi,Ahmedabad,DEV0003516,22.127.153.93,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000021603,ACC000000828,CUST0001813,2023-10-02 12:05:53,CARD_PURCHASE,POS,2450.51,INR,BEN0014589,Kolkata,Indore,DEV0007624,140.133.245.68,SUCCESS,,SETTLED,N,20
TXN0000021604,ACC000011356,CUST0000660,2025-09-17 20:19:58,UPI,MOBILE,25410.29,INR,BEN0004353,Bhubaneswar,Jaipur,DEV0011210,73.86.230.27,FAILED,INVALID_CUSTOMER,SETTLED,N,15
TXN0000021605,ACC000007652,CUST0008545,2025-04-19 21:38:43,RTGS,ATM,2790.75,INR,BEN0014776,Chennai,New Delhi,DEV0011516,132.108.144.114,SUCCESS,,SETTLED,N,10
TXN0000021606,ACC000004953,CUST0002200,2024-12-31 14:43:00,INTERNAL_TRANSFER,MOBILE,80680.63,INR,BEN0004945,Kochi,Jaipur,DEV0003796,97.112.211.243,SUCCESS,,FAILED,N,20
TXN0000021607,ACC000003296,CUST0005295,2025-11-22 06:33:20,UPI,MOBILE,7513.75,INR,BEN0003892,Ahmedabad,Jaipur,DEV0007336,99.79.244.216,SUCCESS,,FAILED,N,20
TXN0000021608,ACC000003132,CUST0004967,2025-03-19 19:36:38,CARD_PURCHASE,POS,7638.51,INR,BEN0004999,Chennai,Bhubaneswar,DEV0002735,126.94.124.166,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000021609,ACC000001661,CUST0008350,2024-08-21 20:30:23,UPI,MOBILE,3913.78,INR,BEN0008394,Kochi,Bengaluru,DEV0008337,223.54.122.164,SUCCESS,,SETTLED,Y,70
TXN0000021610,ACC000001406,CUST0009484,2026-01-23 17:34:17,ATM_WITHDRAWAL,MOBILE,8032.13,INR,BEN0010931,Hyderabad,Kochi,DEV0007134,146.122.190.161,SUCCESS,,SETTLED,N,0
TXN0000021611,ACC000012369,CUST0002565,2025-09-30 06:44:25,CARD_PURCHASE,MOBILE,5461.03,INR,BEN0006456,Bhubaneswar,Chennai,DEV0004744,113.211.177.74,SUCCESS,,SETTLED,N,20
TXN0000021612,ACC000004446,CUST0006072,2025-01-14 14:54:34,UPI,POS,5121.1,INR,BEN0003095,New Delhi,Bengaluru,DEV0009853,109.153.118.175,SUCCESS,,SETTLED,N,30
TXN0000021613,ACC000001994,CUST0002914,2024-08-11 06:27:31,CARD_PURCHASE,ATM,4227.95,INR,BEN0010348,Kochi,Bhubaneswar,DEV0006466,99.36.208.121,SUCCESS,,SETTLED,N,10
TXN0000021614,ACC000011027,CUST0000189,2025-12-24 03:55:15,UPI,MOBILE,318209.56,EUR,BEN0013762,Bhubaneswar,Kolkata,DEV0008017,13.196.78.138,SUCCESS,,SETTLED,N,50
TXN0000021615,ACC000004046,CUST0008997,2023-03-10 18:18:34,CASH_DEPOSIT,ATM,32775.13,INR,BEN0002043,Chennai,New Delhi,DEV0002770,186.245.202.217,SUCCESS,,PENDING,N,30
TXN0000021616,ACC000000802,CUST0000998,2023-09-30 04:48:34,UPI,POS,7726.56,INR,BEN0000469,Chennai,Indore,DEV0002891,145.143.77.208,SUCCESS,,PENDING,N,10
TXN0000021617,ACC000006477,CUST0005272,2023-03-11 21:04:04,CARD_PURCHASE,BRANCH,3100.0,INR,BEN0008209,Jaipur,Bhubaneswar,DEV0006791,49.42.22.47,SUCCESS,,SETTLED,N,10
TXN0000021618,ACC000001532,CUST0007004,2023-03-17 17:26:02,RTGS,INTERNET_BANKING,815.34,INR,BEN0001397,Kochi,Bengaluru,DEV0007532,186.123.151.210,SUCCESS,,SETTLED,N,40
TXN0000021619,ACC000001509,CUST0005352,2024-07-06 07:01:08,UPI,POS,4963.8,INR,BEN0013388,Bhubaneswar,Lucknow,DEV0011302,111.195.185.222,SUCCESS,,SETTLED,N,10
TXN0000021620,ACC000002272,CUST0009372,2026-04-30 06:20:43,IMPS,ATM,7957.71,INR,BEN0007600,Bengaluru,Bengaluru,DEV0000161,26.96.37.193,SUCCESS,,SETTLED,N,10
TXN0000021621,ACC000008026,CUST0000623,2024-12-27 00:41:10,IMPS,INTERNET_BANKING,9881.51,INR,BEN0010198,Lucknow,Jaipur,DEV0004555,100.104.225.45,SUCCESS,,SETTLED,N,10
TXN0000021622,ACC000004043,CUST0005286,2023-02-14 06:49:57,CASH_DEPOSIT,ATM,4116.38,INR,BEN0011121,Lucknow,Kochi,DEV0011575,68.13.220.226,SUCCESS,,PENDING,N,20
TXN0000021623,ACC000003744,CUST0001007,2023-10-18 15:48:37,UPI,MOBILE,4849.55,INR,BEN0012533,Kolkata,Mumbai,DEV0000429,20.67.34.21,SUCCESS,,SETTLED,N,10
TXN0000021624,ACC000011805,CUST0006640,2024-03-01 18:50:45,CARD_PURCHASE,ATM,6326.77,INR,BEN0011942,Chennai,Mumbai,DEV0007461,138.254.144.38,SUCCESS,,SETTLED,N,10
TXN0000021625,ACC000010805,CUST0003851,2025-02-22 04:20:33,UPI,MOBILE,4825.7,EUR,BEN0009906,Chennai,Mumbai,DEV0000501,140.243.141.185,SUCCESS,,FAILED,N,10
TXN0000021626,ACC000008664,CUST0008559,2025-09-17 02:16:38,IMPS,MOBILE,4115.45,INR,BEN0013647,Hyderabad,Hyderabad,DEV0009612,195.22.199.61,SUCCESS,,SETTLED,N,30
TXN0000021627,ACC000013902,CUST0001189,2023-02-14 20:13:38,CARD_PURCHASE,BRANCH,30235.12,INR,BEN0002324,Indore,Bhubaneswar,DEV0004243,206.144.170.171,SUCCESS,,PENDING,N,10
